outer_fold,model,candidate_id,parameters_json,inner_fold,f2,inner_train_n,inner_validation_n
9,KNN,5,"{""n_neighbors"": 9, ""weights"": ""distance""}",5,0.47619047619047616,243,60
9,XGBoost,1,"{""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 300}",1,0.5652173913043478,242,61
9,XGBoost,1,"{""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 300}",2,0.5555555555555556,242,61
9,XGBoost,1,"{""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 300}",3,0.5603448275862069,242,61
9,XGBoost,1,"{""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 300}",4,0.7083333333333334,243,60
9,XGBoost,1,"{""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 300}",5,0.5833333333333334,243,60
9,XGBoost,2,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300}",1,0.5263157894736842,242,61
9,XGBoost,2,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300}",2,0.5128205128205128,242,61
9,XGBoost,2,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300}",3,0.5701754385964912,242,61
9,XGBoost,2,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300}",4,0.7024793388429752,243,60
9,XGBoost,2,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300}",5,0.6557377049180327,243,60
9,XGBoost,3,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 300}",1,0.5263157894736842,242,61
9,XGBoost,3,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 300}",2,0.5555555555555556,242,61
9,XGBoost,3,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 300}",3,0.5357142857142857,242,61
9,XGBoost,3,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 300}",4,0.7024793388429752,243,60
9,XGBoost,3,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 300}",5,0.6557377049180327,243,60
9,XGBoost,4,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200}",1,0.5701754385964912,242,61
9,XGBoost,4,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200}",2,0.5555555555555556,242,61
9,XGBoost,4,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200}",3,0.5405405405405406,242,61
9,XGBoost,4,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200}",4,0.7083333333333334,243,60
9,XGBoost,4,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200}",5,0.6504065040650406,243,60
9,XGBoost,5,"{""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200}",1,0.5309734513274337,242,61
9,XGBoost,5,"{""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200}",2,0.5555555555555556,242,61
9,XGBoost,5,"{""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200}",3,0.5752212389380531,242,61
9,XGBoost,5,"{""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200}",4,0.6779661016949152,243,60
9,XGBoost,5,"{""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200}",5,0.5833333333333334,243,60
10,Logistic Regression,1,"{""C"": 0.01}",1,0.6696428571428571,242,61
10,Logistic Regression,1,"{""C"": 0.01}",2,0.6086956521739131,242,61
10,Logistic Regression,1,"{""C"": 0.01}",3,0.4661016949152542,242,61
10,Logistic Regression,1,"{""C"": 0.01}",4,0.6410256410256411,243,60
10,Logistic Regression,1,"{""C"": 0.01}",5,0.6363636363636364,243,60
10,Logistic Regression,2,"{""C"": 0.1}",1,0.7079646017699115,242,61
10,Logistic Regression,2,"{""C"": 0.1}",2,0.5982905982905983,242,61
10,Logistic Regression,2,"{""C"": 0.1}",3,0.34782608695652173,242,61
10,Logistic Regression,2,"{""C"": 0.1}",4,0.6302521008403361,243,60
10,Logistic Regression,2,"{""C"": 0.1}",5,0.6756756756756757,243,60
10,Logistic Regression,3,"{""C"": 1.0}",1,0.6756756756756757,242,61
10,Logistic Regression,3,"{""C"": 1.0}",2,0.7083333333333334,242,61
10,Logistic Regression,3,"{""C"": 1.0}",3,0.35398230088495575,242,61
10,Logistic Regression,3,"{""C"": 1.0}",4,0.6611570247933884,243,60
10,Logistic Regression,3,"{""C"": 1.0}",5,0.6637168141592921,243,60
10,Logistic Regression,4,"{""C"": 10.0}",1,0.7391304347826086,242,61
10,Logistic Regression,4,"{""C"": 10.0}",2,0.7024793388429752,242,61
10,Logistic Regression,4,"{""C"": 10.0}",3,0.3153153153153153,242,61
10,Logistic Regression,4,"{""C"": 10.0}",4,0.6557377049180327,243,60
10,Logistic Regression,4,"{""C"": 10.0}",5,0.6637168141592921,243,60
10,Logistic Regression,5,"{""C"": 100.0}",1,0.7391304347826086,242,61
10,Logistic Regression,5,"{""C"": 100.0}",2,0.7024793388429752,242,61
10,Logistic Regression,5,"{""C"": 100.0}",3,0.3153153153153153,242,61
10,Logistic Regression,5,"{""C"": 100.0}",4,0.6557377049180327,243,60
10,Logistic Regression,5,"{""C"": 100.0}",5,0.6637168141592921,243,60
10,Random Forest,1,"{""max_depth"": null, ""min_samples_leaf"": 1}",1,0.49019607843137253,242,61
10,Random Forest,1,"{""max_depth"": null, ""min_samples_leaf"": 1}",2,0.5701754385964912,242,61
10,Random Forest,1,"{""max_depth"": null, ""min_samples_leaf"": 1}",3,0.3211009174311927,242,61
10,Random Forest,1,"{""max_depth"": null, ""min_samples_leaf"": 1}",4,0.4716981132075472,243,60
10,Random Forest,1,"{""max_depth"": null, ""min_samples_leaf"": 1}",5,0.4672897196261682,243,60
10,Random Forest,2,"{""max_depth"": null, ""min_samples_leaf"": 3}",1,0.7339449541284404,242,61
10,Random Forest,2,"{""max_depth"": null, ""min_samples_leaf"": 3}",2,0.6837606837606838,242,61
10,Random Forest,2,"{""max_depth"": null, ""min_samples_leaf"": 3}",3,0.391304347826087,242,61
10,Random Forest,2,"{""max_depth"": null, ""min_samples_leaf"": 3}",4,0.625,243,60
10,Random Forest,2,"{""max_depth"": null, ""min_samples_leaf"": 3}",5,0.6696428571428571,243,60
10,Random Forest,3,"{""max_depth"": 5, ""min_samples_leaf"": 1}",1,0.7207207207207207,242,61
10,Random Forest,3,"{""max_depth"": 5, ""min_samples_leaf"": 1}",2,0.6837606837606838,242,61
10,Random Forest,3,"{""max_depth"": 5, ""min_samples_leaf"": 1}",3,0.3448275862068966,242,61
10,Random Forest,3,"{""max_depth"": 5, ""min_samples_leaf"": 1}",4,0.6140350877192983,243,60
10,Random Forest,3,"{""max_depth"": 5, ""min_samples_leaf"": 1}",5,0.6637168141592921,243,60
10,Random Forest,4,"{""max_depth"": 5, ""min_samples_leaf"": 3}",1,0.7207207207207207,242,61
10,Random Forest,4,"{""max_depth"": 5, ""min_samples_leaf"": 3}",2,0.6837606837606838,242,61
10,Random Forest,4,"{""max_depth"": 5, ""min_samples_leaf"": 3}",3,0.3448275862068966,242,61
10,Random Forest,4,"{""max_depth"": 5, ""min_samples_leaf"": 3}",4,0.635593220338983,243,60
10,Random Forest,4,"{""max_depth"": 5, ""min_samples_leaf"": 3}",5,0.6637168141592921,243,60
10,Random Forest,5,"{""max_depth"": 10, ""min_samples_leaf"": 2}",1,0.6481481481481481,242,61
10,Random Forest,5,"{""max_depth"": 10, ""min_samples_leaf"": 2}",2,0.6779661016949152,242,61
10,Random Forest,5,"{""max_depth"": 10, ""min_samples_leaf"": 2}",3,0.35714285714285715,242,61
10,Random Forest,5,"{""max_depth"": 10, ""min_samples_leaf"": 2}",4,0.6306306306306306,243,60
10,Random Forest,5,"{""max_depth"": 10, ""min_samples_leaf"": 2}",5,0.6306306306306306,243,60
10,Gaussian Naive Bayes,1,"{""var_smoothing"": 1e-11}",1,0.7482993197278912,242,61
10,Gaussian Naive Bayes,1,"{""var_smoothing"": 1e-11}",2,0.7718120805369127,242,61
10,Gaussian Naive Bayes,1,"{""var_smoothing"": 1e-11}",3,0.738255033557047,242,61
10,Gaussian Naive Bayes,1,"{""var_smoothing"": 1e-11}",4,0.7241379310344828,243,60
10,Gaussian Naive Bayes,1,"{""var_smoothing"": 1e-11}",5,0.7718120805369127,243,60
10,Gaussian Naive Bayes,2,"{""var_smoothing"": 1e-10}",1,0.7482993197278912,242,61
10,Gaussian Naive Bayes,2,"{""var_smoothing"": 1e-10}",2,0.7718120805369127,242,61
10,Gaussian Naive Bayes,2,"{""var_smoothing"": 1e-10}",3,0.738255033557047,242,61
10,Gaussian Naive Bayes,2,"{""var_smoothing"": 1e-10}",4,0.7241379310344828,243,60
10,Gaussian Naive Bayes,2,"{""var_smoothing"": 1e-10}",5,0.7718120805369127,243,60
10,Gaussian Naive Bayes,3,"{""var_smoothing"": 1e-09}",1,0.7482993197278912,242,61
10,Gaussian Naive Bayes,3,"{""var_smoothing"": 1e-09}",2,0.7718120805369127,242,61
10,Gaussian Naive Bayes,3,"{""var_smoothing"": 1e-09}",3,0.738255033557047,242,61
10,Gaussian Naive Bayes,3,"{""var_smoothing"": 1e-09}",4,0.7241379310344828,243,60
10,Gaussian Naive Bayes,3,"{""var_smoothing"": 1e-09}",5,0.7718120805369127,243,60
10,Gaussian Naive Bayes,4,"{""var_smoothing"": 1e-08}",1,0.7482993197278912,242,61
10,Gaussian Naive Bayes,4,"{""var_smoothing"": 1e-08}",2,0.7718120805369127,242,61
10,Gaussian Naive Bayes,4,"{""var_smoothing"": 1e-08}",3,0.738255033557047,242,61
10,Gaussian Naive Bayes,4,"{""var_smoothing"": 1e-08}",4,0.7241379310344828,243,60
10,Gaussian Naive Bayes,4,"{""var_smoothing"": 1e-08}",5,0.7718120805369127,243,60
10,Gaussian Naive Bayes,5,"{""var_smoothing"": 1e-07}",1,0.7482993197278912,242,61
10,Gaussian Naive Bayes,5,"{""var_smoothing"": 1e-07}",2,0.782312925170068,242,61
10,Gaussian Naive Bayes,5,"{""var_smoothing"": 1e-07}",3,0.738255033557047,242,61
10,Gaussian Naive Bayes,5,"{""var_smoothing"": 1e-07}",4,0.7241379310344828,243,60
10,Gaussian Naive Bayes,5,"{""var_smoothing"": 1e-07}",5,0.7718120805369127,243,60
10,KNN,1,"{""n_neighbors"": 3, ""weights"": ""uniform""}",1,0.46296296296296297,242,61
10,KNN,1,"{""n_neighbors"": 3, ""weights"": ""uniform""}",2,0.40540540540540543,242,61
10,KNN,1,"{""n_neighbors"": 3, ""weights"": ""uniform""}",3,0.42452830188679247,242,61
10,KNN,1,"{""n_neighbors"": 3, ""weights"": ""uniform""}",4,0.5263157894736842,243,60
10,KNN,1,"{""n_neighbors"": 3, ""weights"": ""uniform""}",5,0.42452830188679247,243,60
10,KNN,2,"{""n_neighbors"": 5, ""weights"": ""uniform""}",1,0.4205607476635514,242,61
10,KNN,2,"{""n_neighbors"": 5, ""weights"": ""uniform""}",2,0.4090909090909091,242,61
10,KNN,2,"{""n_neighbors"": 5, ""weights"": ""uniform""}",3,0.38461538461538464,242,61
10,KNN,2,"{""n_neighbors"": 5, ""weights"": ""uniform""}",4,0.42452830188679247,243,60
10,KNN,2,"{""n_neighbors"": 5, ""weights"": ""uniform""}",5,0.42857142857142855,243,60
10,KNN,3,"{""n_neighbors"": 7, ""weights"": ""uniform""}",1,0.42452830188679247,242,61
10,KNN,3,"{""n_neighbors"": 7, ""weights"": ""uniform""}",2,0.4166666666666667,242,61
10,KNN,3,"{""n_neighbors"": 7, ""weights"": ""uniform""}",3,0.2912621359223301,242,61
10,KNN,3,"{""n_neighbors"": 7, ""weights"": ""uniform""}",4,0.5188679245283019,243,60
10,KNN,3,"{""n_neighbors"": 7, ""weights"": ""uniform""}",5,0.37735849056603776,243,60
10,KNN,4,"{""n_neighbors"": 5, ""weights"": ""distance""}",1,0.4205607476635514,242,61
10,KNN,4,"{""n_neighbors"": 5, ""weights"": ""distance""}",2,0.4090909090909091,242,61
10,KNN,4,"{""n_neighbors"": 5, ""weights"": ""distance""}",3,0.38461538461538464,242,61
10,KNN,4,"{""n_neighbors"": 5, ""weights"": ""distance""}",4,0.42452830188679247,243,60
10,KNN,4,"{""n_neighbors"": 5, ""weights"": ""distance""}",5,0.42857142857142855,243,60
10,KNN,5,"{""n_neighbors"": 9, ""weights"": ""distance""}",1,0.38461538461538464,242,61
10,KNN,5,"{""n_neighbors"": 9, ""weights"": ""distance""}",2,0.40540540540540543,242,61
10,KNN,5,"{""n_neighbors"": 9, ""weights"": ""distance""}",3,0.1941747572815534,242,61
10,KNN,5,"{""n_neighbors"": 9, ""weights"": ""distance""}",4,0.38461538461538464,243,60
10,KNN,5,"{""n_neighbors"": 9, ""weights"": ""distance""}",5,0.38095238095238093,243,60
10,XGBoost,1,"{""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 300}",1,0.6956521739130435,242,61
10,XGBoost,1,"{""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 300}",2,0.6611570247933884,242,61
10,XGBoost,1,"{""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 300}",3,0.35714285714285715,242,61
10,XGBoost,1,"{""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 300}",4,0.5752212389380531,243,60
10,XGBoost,1,"{""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 300}",5,0.5603448275862069,243,60
10,XGBoost,2,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300}",1,0.6696428571428571,242,61
10,XGBoost,2,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300}",2,0.6722689075630253,242,61
10,XGBoost,2,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300}",3,0.3153153153153153,242,61
10,XGBoost,2,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300}",4,0.6521739130434783,243,60
10,XGBoost,2,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300}",5,0.5701754385964912,243,60
10,XGBoost,3,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 300}",1,0.5963302752293578,242,61
10,XGBoost,3,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 300}",2,0.5652173913043478,242,61
10,XGBoost,3,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 300}",3,0.40540540540540543,242,61
10,XGBoost,3,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 300}",4,0.5603448275862069,243,60
10,XGBoost,3,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 300}",5,0.5701754385964912,243,60
10,XGBoost,4,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200}",1,0.6756756756756757,242,61
10,XGBoost,4,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200}",2,0.635593220338983,242,61
10,XGBoost,4,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200}",3,0.35714285714285715,242,61
10,XGBoost,4,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200}",4,0.5752212389380531,243,60
10,XGBoost,4,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200}",5,0.5263157894736842,243,60
10,XGBoost,5,"{""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200}",1,0.6956521739130435,242,61
10,XGBoost,5,"{""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200}",2,0.5982905982905983,242,61
10,XGBoost,5,"{""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200}",3,0.40540540540540543,242,61
10,XGBoost,5,"{""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200}",4,0.5752212389380531,243,60
10,XGBoost,5,"{""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200}",5,0.5405405405405406,243,60
